x,funAkimaBlacksmith,funAkimaApacheCommons,funLinearBlacksmith,funLinearApacheCommons,knot
99,4.281882732620902,4.281882732620902,4.388369565217391,4.280760869565217,
100,4.283194219231777,4.283194219231777,4.389565217391304,4.28195652173913,
101,4.284503776065363,4.284503776065363,4.390760869565217,4.283152173913043,
102,4.285811357746782,4.285811357746782,4.3919565217391305,4.2843478260869565,
103,4.287116918901156,4.287116918901156,4.393152173913044,4.285543478260869,
104,4.288420414153606,4.288420414153606,4.394347826086957,4.286739130434782,
105,4.2897217981292535,4.2897217981292535,4.395543478260869,4.287934782608695,
106,4.29102102545322,4.291021025453221,4.396739130434782,4.289130434782608,
107,4.2923180507506284,4.292318050750628,4.397934782608695,4.290326086956521,
108,4.293612828646597,4.293612828646596,4.399130434782609,4.2915217391304346,
109,4.294905313766249,4.294905313766249,4.400326086956522,4.292717391304348,
110,4.296195460734707,4.296195460734707,4.401521739130435,4.293913043478261,
111,4.297483224177092,4.297483224177092,4.402717391304348,4.295108695652173,
112,4.298768558718524,4.298768558718524,4.403913043478261,4.296304347826086,
113,4.300051418984126,4.300051418984126,4.4051086956521734,4.297499999999999,
114,4.30133175959902,4.3013317595990195,4.406304347826087,4.298695652173913,
115,4.302609535188325,4.302609535188325,4.4075,4.299891304347826,
116,4.303884700377165,4.303884700377165,4.408695652173913,4.301086956521739,
117,4.305157209790661,4.305157209790661,4.409891304347826,4.302282608695652,
118,4.306427018053934,4.306427018053934,4.411086956521739,4.303478260869565,
119,4.307694079792105,4.307694079792105,4.412282608695652,4.304673913043478,
120,4.308958349630298,4.308958349630297,4.4134782608695655,4.305869565217391,
121,4.310219782193631,4.31021978219363,4.414673913043479,4.307065217391304,
122,4.311478332107226,4.311478332107226,4.415869565217391,4.308260869565217,
123,4.312733953996208,4.312733953996208,4.417065217391304,4.30945652173913,
124,4.313986602485695,4.313986602485695,4.418260869565217,4.310652173913043,
125,4.31523623220081,4.31523623220081,4.41945652173913,4.311847826086956,
126,4.316482797766674,4.316482797766674,4.4206521739130435,4.3130434782608695,
127,4.3177262538084085,4.317726253808409,4.421847826086957,4.314239130434783,
128,4.318966554951136,4.318966554951136,4.42304347826087,4.315434782608695,
129,4.320203655819976,4.320203655819977,4.424239130434783,4.316630434782608,
130,4.321437511040053,4.321437511040053,4.425434782608695,4.317826086956521,
131,4.322668075236486,4.322668075236486,4.426630434782608,4.319021739130434,
132,4.323895303034397,4.323895303034397,4.427826086956522,4.320217391304348,
133,4.325119149058907,4.325119149058907,4.429021739130435,4.321413043478261,
134,4.32633956793514,4.32633956793514,4.430217391304348,4.322608695652174,
135,4.327556514288214,4.327556514288214,4.431413043478261,4.323804347826087,
136,4.3287699427432536,4.3287699427432536,4.432608695652174,4.324999999999999,
137,4.329979807925379,4.329979807925378,4.433804347826087,4.326195652173912,
138,4.33118606445971,4.33118606445971,4.4350000000000005,4.327391304347826,
139,4.332388666971371,4.332388666971371,4.436195652173913,4.328586956521739,
140,4.3335875700854825,4.3335875700854825,4.437391304347826,4.329782608695652,
141,4.334782728427165,4.334782728427165,4.438586956521739,4.330978260869565,
142,4.335974096621541,4.335974096621541,4.439782608695652,4.332173913043478,
143,4.337161629293733,4.337161629293733,4.440978260869565,4.333369565217391,
144,4.338345281068859,4.33834528106886,4.4421739130434785,4.3345652173913045,
145,4.339525006572045,4.339525006572045,4.443369565217392,4.335760869565217,
146,4.34070076042841,4.34070076042841,4.444565217391305,4.33695652173913,
147,4.341872497263075,4.341872497263075,4.445760869565217,4.338152173913043,
148,4.343040171701163,4.343040171701163,4.44695652173913,4.339347826086956,
149,4.344203738367795,4.344203738367794,4.448152173913043,4.340543478260869,
150,4.345363151888091,4.345363151888091,4.449347826086957,4.3417391304347825,
151,4.3465183668871745,4.346518366887175,4.45054347826087,4.342934782608696,
152,4.347669337990167,4.347669337990167,4.451739130434783,4.344130434782609,
153,4.3488160198221895,4.3488160198221895,4.452934782608696,4.345326086956521,
154,4.349958367008362,4.349958367008362,4.454130434782609,4.346521739130434,
155,4.351096334173809,4.351096334173809,4.455326086956521,4.347717391304347,
156,4.3522298759436495,4.3522298759436495,4.456521739130435,4.348913043478261,
157,4.353358946943007,4.353358946943007,4.457717391304348,4.350108695652174,
158,4.354483501797,4.3544835017970005,4.458913043478261,4.351304347826087,
159,4.355603495130754,4.355603495130754,4.460108695652174,4.3525,
160,4.356718881569387,4.356718881569387,4.461304347826087,4.353695652173913,
161,4.357829615738023,4.357829615738022,4.4625,4.3548913043478255,
162,4.358935652261781,4.358935652261781,4.4636956521739135,4.356086956521739,
163,4.360036945765784,4.360036945765785,4.464891304347827,4.357282608695652,
164,4.361133450875156,4.361133450875155,4.466086956521739,4.358478260869565,
165,4.362225122215013,4.362225122215013,4.467282608695652,4.359673913043478,
166,4.363311914410481,4.363311914410481,4.468478260869565,4.360869565217391,
167,4.364393782086679,4.36439378208668,4.469673913043478,4.362065217391304,
168,4.36547067986873,4.36547067986873,4.4708695652173915,4.3632608695652175,
169,4.366542562381755,4.366542562381755,4.472065217391305,4.364456521739131,
170,4.367609384250876,4.367609384250876,4.473260869565218,4.365652173913043,
171,4.3686711001012135,4.3686711001012135,4.474456521739131,4.366847826086956,
172,4.36972766455789,4.36972766455789,4.475652173913043,4.368043478260869,
173,4.370779032246026,4.370779032246026,4.476847826086956,4.369239130434782,
174,4.371825157790743,4.371825157790743,4.47804347826087,4.370434782608696,
175,4.372865995817164,4.372865995817164,4.479239130434783,4.371630434782609,
176,4.373901500950409,4.373901500950409,4.480434782608696,4.372826086956522,
177,4.3749316278156,4.3749316278156005,4.481630434782609,4.374021739130435,
178,4.37595633103786,4.375956331037859,4.482826086956522,4.375217391304347,
179,4.376975565242307,4.376975565242307,4.484021739130435,4.37641304347826,
180,4.377989285054066,4.377989285054065,4.485217391304348,4.377608695652174,
181,4.378997445098255,4.378997445098256,4.486413043478261,4.378804347826087,
182,4.38,4.38,4.56,4.38,4.38
183,4.381001036998038,4.381001910610989,4.560989010989011,4.380989010989011,
184,4.382004610573786,4.382008066198345,4.561978021978022,4.381978021978022,
185,4.38301062621638,4.383018314010341,4.562967032967032,4.3829670329670325,
186,4.384018989414951,4.384032501295247,4.563956043956043,4.383956043956044,
187,4.385029605658635,4.385050475301332,4.5649450549450545,4.384945054945055,
188,4.386042380436566,4.386072083276869,4.565934065934066,4.385934065934066,
189,4.387057219237875,4.387097172470128,4.566923076923077,4.386923076923077,
190,4.388074027551701,4.38812559012938,4.567912087912087,4.387912087912087,
191,4.389092710867175,4.389157183502895,4.568901098901098,4.388901098901099,
192,4.3901131746734325,4.390191799838944,4.5698901098901095,4.38989010989011,
193,4.391135324459607,4.391229286385799,4.570879120879121,4.390879120879121,
194,4.392159065714832,4.392269490391729,4.571868131868132,4.391868131868132,
195,4.393184303928243,4.393312259105006,4.572857142857142,4.392857142857142,
196,4.3942109445889725,4.394357439773899,4.573846153846153,4.3938461538461535,
197,4.395238893186156,4.395404879646681,4.574835164835164,4.394835164835165,
198,4.396268055208926,4.396454425971622,4.5758241758241756,4.395824175824176,
199,4.397298336146418,4.397505925996992,4.576813186813187,4.396813186813187,
200,4.398329641487768,4.398559226971061,4.577802197802197,4.397802197802197,
201,4.399361876722105,4.399614176142102,4.578791208791208,4.398791208791208,
202,4.400394947338566,4.400670620758386,4.579780219780219,4.39978021978022,
203,4.401428758826286,4.401728408068181,4.5807692307692305,4.400769230769231,
204,4.402463216674398,4.40278738531976,4.581758241758242,4.401758241758242,
205,4.403498226372036,4.403847399761393,4.582747252747252,4.402747252747252,
206,4.404533693408333,4.40490829864135,4.583736263736263,4.403736263736263,
207,4.405569523272426,4.405969929207902,4.584725274725274,4.4047252747252745,
208,4.406605621453446,4.407032138709321,4.585714285714285,4.405714285714286,
209,4.4076418934405295,4.408094774393878,4.586703296703297,4.406703296703297,
210,4.40867824472281,4.409157683509841,4.587692307692307,4.407692307692307,
211,4.40971458078942,4.410220713305484,4.588681318681318,4.408681318681318,
212,4.410750807129495,4.411283711029076,4.589670329670329,4.4096703296703295,
213,4.411786829232169,4.412346523928887,4.59065934065934,4.410659340659341,
214,4.412822552586577,4.413408999253189,4.5916483516483515,4.411648351648352,
215,4.413857882681852,4.414470984250253,4.592637362637362,4.412637362637362,
216,4.414892725007126,4.415532326168349,4.593626373626373,4.413626373626373,
217,4.415926985051537,4.416592872255748,4.594615384615384,4.414615384615384,
218,4.416960568304217,4.417652469760721,4.595604395604395,4.4156043956043955,
219,4.417993380254301,4.418710965931538,4.596593406593406,4.416593406593407,
220,4.419025326390922,4.419768208016471,4.597582417582418,4.417582417582417,
221,4.420056312203214,4.4208240432637895,4.598571428571428,4.418571428571428,
222,4.421086243180313,4.421878318921765,4.599560439560439,4.419560439560439,
223,4.422115024811351,4.422930882238668,4.60054945054945,4.4205494505494505,
224,4.423142562585463,4.423981580462769,4.601538461538461,4.421538461538462,
225,4.424168761991784,4.425030260842339,4.602527472527472,4.422527472527472,
226,4.425193528519446,4.426076770625649,4.603516483516483,4.423516483516483,
227,4.426216767657585,4.4271209570609695,4.604505494505494,4.424505494505494,
228,4.4272383848953325,4.428162667396571,4.605494505494505,4.425494505494505,
229,4.428258285721826,4.429201748880725,4.606483516483516,4.426483516483517,
230,4.429276375626197,4.4302380487617015,4.6074725274725274,4.427472527472528,
231,4.430292560097581,4.431271414287772,4.608461538461538,4.428461538461538,
232,4.431306744625113,4.432301692707206,4.609450549450549,4.429450549450549,
233,4.432318834697924,4.433328731268275,4.61043956043956,4.43043956043956,
234,4.4333287358051505,4.43435237721925,4.611428571428571,4.4314285714285715,
235,4.434336353435925,4.435372477808402,4.612417582417582,4.432417582417583,
236,4.435341593079384,4.436388880284001,4.613406593406593,4.433406593406593,
237,4.43634436022466,4.437401431894318,4.614395604395604,4.434395604395604,
238,4.437344560360886,4.4384099798876235,4.615384615384615,4.435384615384615,
239,4.4383420989771984,4.439414371512189,4.616373626373626,4.436373626373626,
240,4.439336881562729,4.440414454016285,4.617362637362637,4.437362637362638,
241,4.440328813606615,4.441410074648181,4.618351648351648,4.438351648351648,
242,4.441317800597988,4.44240108065615,4.619340659340659,4.439340659340659,
243,4.4423037480259815,4.443387319288461,4.62032967032967,4.44032967032967,
244,4.443286561379732,4.444368637793385,4.621318681318681,4.441318681318681,
245,4.4442661461483715,4.445344883419193,4.622307692307692,4.4423076923076925,
246,4.445242407821036,4.446315903414156,4.6232967032967025,4.443296703296703,
247,4.446215251886858,4.447281545026545,4.624285714285714,4.444285714285714,
248,4.4471845838349715,4.44824165550463,4.625274725274725,4.445274725274725,
249,4.448150309154512,4.449196082096682,4.626263736263736,4.446263736263736,
250,4.449112333334613,4.450144672050972,4.627252747252747,4.447252747252747,
251,4.4500705618644085,4.45108727261577,4.628241758241757,4.448241758241758,
252,4.4510249002330315,4.452023731039348,4.629230769230769,4.449230769230769,
253,4.451975253929618,4.452953894569975,4.63021978021978,4.45021978021978,
254,4.4529215284433015,4.453877610455924,4.631208791208791,4.451208791208791,
255,4.453863629263215,4.454794725945464,4.632197802197802,4.452197802197802,
256,4.4548014618784935,4.455705088286867,4.633186813186812,4.453186813186813,
257,4.455734931778271,4.456608544728402,4.6341758241758235,4.454175824175824,
258,4.456663944451682,4.457504942518342,4.635164835164835,4.455164835164835,
259,4.4575884053878605,4.458394128904955,4.636153846153846,4.456153846153846,
260,4.458508220075939,4.459275951136514,4.637142857142857,4.457142857142857,
261,4.459423294005054,4.46015025646129,4.638131868131867,4.458131868131868,
262,4.460333532664338,4.461016892127552,4.6391208791208784,4.459120879120879,
263,4.461238841542926,4.461875705383571,4.64010989010989,4.46010989010989,
264,4.462139126129952,4.462726543477619,4.641098901098901,4.461098901098901,
265,4.463034291914548,4.463569253657966,4.642087912087912,4.462087912087912,
266,4.463924244385852,4.4644036831728835,4.643076923076922,4.4630769230769225,
267,4.4648088890329936,4.4652296792706405,4.644065934065933,4.464065934065934,
268,4.465688131345111,4.46604708919951,4.6450549450549445,4.465054945054945,
269,4.466561876811337,4.4668557602077605,4.646043956043956,4.466043956043956,
270,4.467430030920803,4.467655539543664,4.647032967032967,4.467032967032967,
271,4.468292499162647,4.468446274455491,4.648021978021977,4.468021978021977,
272,4.469149187026001,4.469227812191513,4.649010989010988,4.469010989010989,
273,4.47,4.47,4.618369565217391,4.47,4.47
274,4.47084365839292,4.470765027322404,4.61891304347826,4.470543478260869,
275,4.471678984083329,4.471525185434665,4.61945652173913,4.471086956521739,
276,4.47250603491579,4.472280474336782,4.619999999999999,4.471630434782608,
277,4.4733248687348715,4.4730308940287555,4.620543478260869,4.472173913043478,
278,4.474135543385139,4.473776444510586,4.621086956521738,4.472717391304347,
279,4.474938116711156,4.474517125782271,4.621630434782608,4.473260869565217,
280,4.475732646557489,4.475252937843814,4.622173913043477,4.4738043478260865,
281,4.476519190768705,4.475983880695213,4.622717391304347,4.474347826086956,
282,4.477297807189369,4.476709954336469,4.623260869565216,4.474891304347826,
283,4.4780685536640465,4.477431158767581,4.623804347826086,4.475434782608695,
284,4.478831488037304,4.478147493988549,4.6243478260869555,4.475978260869565,
285,4.479586668153707,4.478858959999373,4.624891304347825,4.476521739130434,
286,4.480334151857821,4.479565556800054,4.625434782608695,4.477065217391304,
287,4.481073996994212,4.4802672843905915,4.625978260869564,4.477608695652173,
288,4.481806261407444,4.4809641427709845,4.626521739130434,4.478152173913043,
289,4.4825310029420855,4.481656131941235,4.627065217391303,4.478695652173913,
290,4.4832482794427015,4.482343251901342,4.627608695652173,4.479239130434783,
291,4.483958148753858,4.483025502651304,4.628152173913042,4.479782608695652,
292,4.484660668720117,4.483702884191123,4.628695652173913,4.480326086956522,
293,4.485355897186051,4.484375396520799,4.629239130434782,4.480869565217391,
294,4.486043891996219,4.485043039640331,4.629782608695652,4.481413043478261,
295,4.486724710995191,4.485705813549719,4.630326086956521,4.48195652173913,
296,4.487398412027534,4.486363718248964,4.630869565217391,4.4825,
297,4.488065052937808,4.4870167537380645,4.63141304347826,4.4830434782608695,
298,4.488724691570583,4.487664920017022,4.63195652173913,4.483586956521739,
299,4.4893773857704256,4.488308217085836,4.632499999999999,4.4841304347826085,
300,4.490023193381898,4.488946644944506,4.633043478260869,4.484673913043478,
301,4.490662172249568,4.489580203593033,4.6335869565217385,4.485217391304348,
302,4.491294380218001,4.490208893031416,4.634130434782608,4.485760869565217,
303,4.491919875131764,4.490832713259655,4.6346739130434775,4.486304347826087,
304,4.492538714835421,4.491451664277751,4.635217391304347,4.486847826086956,
305,4.493150957173538,4.492065746085703,4.635760869565217,4.487391304347826,
306,4.493756659990682,4.492674958683511,4.636304347826086,4.487934782608695,
307,4.494355881131417,4.493279302071176,4.636847826086956,4.488478260869565,
308,4.494948678440311,4.493878776248698,4.637391304347825,4.489021739130434,
309,4.495535109761927,4.494473381216075,4.637934782608695,4.489565217391304,
310,4.496115232940833,4.495063116973309,4.638478260869564,4.490108695652173,
311,4.496689105821593,4.495647983520399,4.639021739130434,4.490652173913043,
312,4.497256786248776,4.496227980857346,4.639565217391303,4.4911956521739125,
313,4.497818332066943,4.49680310898415,4.640108695652173,4.491739130434782,
314,4.498373801120663,4.497373367900809,4.640652173913042,4.4922826086956515,
315,4.498923251254502,4.497938757607325,4.641195652173912,4.492826086956521,
316,4.499466740313023,4.498499278103697,4.6417391304347815,4.493369565217391,
317,4.500004326140794,4.499054929389925,4.642282608695651,4.49391304347826,
318,4.500536066582382,4.49960571146601,4.6428260869565205,4.49445652173913,
319,4.501062019482349,4.500151624331952,4.64336956521739,4.494999999999999,
320,4.501582242685262,4.5006926679877495,4.64391304347826,4.49554347826087,
321,4.5020967940356895,4.501228842433404,4.644456521739129,4.496086956521739,
322,4.502605731378194,4.501760147668914,4.645,4.496630434782609,
323,4.503109112557343,4.502286583694281,4.645543478260869,4.497173913043478,
324,4.503606995417703,4.502808150509504,4.646086956521739,4.497717391304348,
325,4.504099437803837,4.503324848114584,4.646630434782608,4.498260869565217,
326,4.504586497560313,4.50383667650952,4.647173913043478,4.498804347826087,
327,4.505068232531696,4.504343635694313,4.647717391304347,4.499347826086956,
328,4.505544700562551,4.504845725668961,4.648260869565217,4.499891304347826,
329,4.506015959497444,4.5053429464334664,4.648804347826086,4.5004347826086954,
330,4.506482067180943,4.505835297987828,4.649347826086956,4.500978260869565,
331,4.50694308145761,4.506322780332046,4.649891304347825,4.5015217391304345,
332,4.507399060172014,4.50680539346612,4.650434782608695,4.502065217391304,
333,4.507850061168721,4.507283137390051,4.6509782608695645,4.502608695652174,
334,4.508296142292294,4.507756012103838,4.651521739130434,4.503152173913043,
335,4.508737361387299,4.508224017607481,4.6520652173913035,4.503695652173913,
336,4.509173776298304,4.508687153900981,4.652608695652173,4.504239130434782,
337,4.509605444869874,4.509145420984337,4.653152173913043,4.504782608695652,
338,4.510032424946573,4.50959881885755,4.653695652173912,4.505326086956521,
339,4.510454774372969,4.510047347520619,4.654239130434782,4.505869565217391,
340,4.510872550993626,4.510491006973544,4.654782608695651,4.50641304347826,
341,4.511285812653112,4.510929797216326,4.655326086956521,4.50695652173913,
342,4.511694617195991,4.511363718248964,4.65586956521739,4.507499999999999,
343,4.5120990224668285,4.511792770071458,4.65641304347826,4.508043478260869,
344,4.51249908631019,4.512216952683809,4.656956521739129,4.5085869565217385,
345,4.512894866570644,4.512636266086016,4.657499999999999,4.509130434782608,
346,4.5132864210927535,4.51305071027808,4.658043478260868,4.5096739130434775,
347,4.5136738077210845,4.51346028526,4.658586956521738,4.510217391304347,
348,4.514057084300204,4.5138649910317765,4.6591304347826075,4.510760869565217,
349,4.514436308674678,4.514264827593409,4.659673913043477,4.511304347826086,
350,4.51481153868907,4.514659794944898,4.6602173913043465,4.511847826086957,
351,4.515182832187949,4.5150498930862435,4.660760869565216,4.512391304347826,
352,4.515550247015876,4.515435122017445,4.661304347826086,4.512934782608696,
353,4.515913841017421,4.515815481738503,4.661847826086955,4.513478260869565,
354,4.5162736720371495,4.516190972249418,4.662391304347826,4.514021739130435,
355,4.516629797919626,4.516561593550189,4.662934782608695,4.514565217391304,
356,4.516982276509415,4.516927345640816,4.663478260869565,4.515108695652174,
357,4.517331165651084,4.5172882285213,4.664021739130434,4.515652173913043,
358,4.5176765231892,4.51764424219164,4.664565217391304,4.516195652173913,
359,4.518018406968325,4.517995386651837,4.665108695652173,4.516739130434782,
360,4.518356874833029,4.518341661901889,4.665652173913043,4.517282608695652,
361,4.518691984627875,4.518683067941799,4.666195652173912,4.517826086956521,
362,4.5190237941974285,4.5190196047715645,4.666739130434782,4.518369565217391,
363,4.5193523613862565,4.519351272391186,4.667282608695651,4.5189130434782605,
364,4.519677744038926,4.519678070800665,4.667826086956521,4.51945652173913,
